01_d11_WT_rep1	02_d13_WT_rep1	03_d11_KO_Lhx8_rep1	04_d13_KO_Hes6_rep1	05_d13_KO_Tbpl2_rep1	06_d13_KO_Thap7_rep1	07_d13_KO_Ybx3_rep1	08_d13_KO_Ell3_rep1	09_d13_KO_Foxr1_rep1	10_d13_KO_Mef2b_rep1	11_d13_KO_Ccnk_rep1	12_d13_KO_Sfr1_rep1	13_d11_KO_Sub1_rep1	14_d13_KO_Tcf25_rep1	15_d13_KO_Kdm1b_rep1	16_d13_KO_Nobox_rep1	17_d11_KO_Stat3_rep1	18_d13_KO_Noto_rep1	21_d13_KO_Dynll1_rep1	25_d11_WT_rep2	26_d13_WT_rep2	27_d11_KO_Lhx8_rep2	28_d13_KO_Hes6_rep2	29_d13_KO_Tbpl2_rep2	30_d13_KO_Thap7_rep2	31_d13_KO_Ybx3_rep2	32_d13_KO_Ell3_rep2	33_d13_KO_Foxr1_rep2	34_d13_KO_Mef2b_rep2	35_d13_KO_Ccnk_rep2	36_d13_KO_Sfr1_rep2	37_d11_KO_Sub1_rep2	38_d13_KO_Tcf25_rep2	39_d13_KO_Kdm1b_rep2	40_d13_KO_Nobox_rep2	41_d11_KO_Stat3_rep2	42_d13_KO_Noto_rep2	45_d13_KO_Dynll1_rep2
LTRIS4A	4.16037555331904	12.5402073882778	3.52649889257762	5.00948867179549	9.40725117837926	8.52879255951229	5.38492360646818	7.13343309893819	7.80264977986524	10.3863921156286	16.8317450278217	14.2416301431019	6.51772182029305	6.84792549014373	15.0220122724945	10.9451703071004	5.82853680035194	15.7553505170356	10.1536438329255	27.5327219991521	11.1559436120965	15.9711117331974	26.4578939391917	6.75088716191003	12.5230781545772	8.52532248409687	11.2538217978826	10.7646080750213	16.3301367322906	13.6990918519361	13.8972911540133	11.8974059020679	10.2036309775434	10.0184625236617	19.7764283474628	4.50152871915302	8.75715413670651	29.4276866711585
LTR89	0.725362303694797	2.2159301783159	1.65452753805512	0.67407563872846	1.05742747633654	0.756041886930505	1.80859467206644	1.20092036008143	1.22031344140204	0.752227574202011	1.31758010602567	2.04963859191903	3.34341516809316	1.1215139900539	1.39576963741016	1.86340057121996	3.03390406757415	1.03856463098046	2.36414380463489	2.81483022650939	1.40758312939018	3.7208975257811	3.14023917215092	3.78020943465252	0.986506184763511	2.3702375527923	0.623138778588276	1.39699406637516	2.15604017349655	0.888999871193796	1.21333614971123	5.54348343655214	0.494335079916099	0.959103235186746	0.758476016893536	4.10233029237282	0.45670959862265	2.4554901975933
RLTR13A2	4.10329523241669	12.0475841629289	5.31040868385734	8.49325755193887	2.74571680014164	5.51863448926441	9.0546756486721	16.2523170734617	6.86781498134703	8.17707035524766	11.4309755246687	11.4577839537574	8.05035761824881	8.75788979355523	8.95595539972053	3.66676947756143	8.02178585827741	5.49707824638682	2.59776964354438	11.0040926212579	15.8735042180518	5.15848158062545	16.0009013525496	4.91946845900142	11.2746925432501	8.26035198045666	6.31669402605375	8.85603287571948	21.4864394716802	9.98587719899261	10.6556513458374	7.71641100729461	17.218139606505	2.76878511570965	4.29419019922657	2.41645341936284	12.0737248205642	7.44673509283399
(TTATA)n	1.75895573081818	0.738783823568291	0.429449542455868	0.181110424233058	0.986377540503975	0.779599071856799	1.27565008988904	0.559473861828754	0.8271680280808	0.586318576939393	2.05804065136881	0.916159023905853	0.241480565644077	0.524013068392737	1.11855519005541	0.460651421348819	0.223789544731502	0.952496517183952	1.82067347575917	0.474932458008187	0.515339450947042	0.241480565644077	2.34264665869694	1.32192886097457	0.779563943821079	0.391631703280128	0.952496517183952	0.802330684232853	3.21898665983327	0.572599389941158	1.23758789892589	1.84945788844495	2.06763232101151	1.52369316292302	0.61542124801163	0.375985467309455	0.925766174114831	2.37466229004094
(CCCG)n	5.19605183197599	12.8619895888976	4.859131045713	6.92900145061914	6.83607597631581	6.0935187763521	13.7120534638354	9.5001586526495	8.70739629989157	7.70081527918493	15.3408457642124	15.1539002103592	6.45835229548274	9.48679931407093	9.31631315140054	9.61041301722958	8.59028430281828	12.4469364036068	5.56910170709222	14.3118865971006	11.3928778755418	12.1322893324048	15.9043400265307	10.1558646272535	9.9996197749367	8.67056733368574	9.00765134471542	9.08642910104519	15.153762279283	8.89468055825431	9.41298310272789	6.22222425599358	10.2912761556169	9.46071811041915	12.3635867535889	10.2905592635082	9.45947897616142	13.7506361423123
RLTR20A2B_MM	3.60451906390953	4.09934654066198	1.6840177908825	3.71961851592501	2.54686263009925	2.71673018516713	3.69009056567569	7.98074099022435	7.05662249029177	6.50380613705416	3.28992142753764	9.22382471824277	1.49984617577621	9.44342323519947	6.53171299838054	8.13990565957873	4.2893233335082	5.11832275046914	6.1511901416717	4.1776780032224	15.3475257759973	6.38934470880666	13.3352582654635	5.57796729507719	11.2873358479492	4.00336844460765	6.42061788816247	11.949764287961	7.28482601811906	6.73607116352999	5.00948622709255	2.00315038322413	4.79762990146535	11.2330698102186	5.35515519213751	5.96632888664154	7.757551898414	5.43098140418912
LTRIS4	5.53367716375251	2.91164217288486	1.32744628438518	3.24774189870357	3.07604462475457	2.35657636236953	19.3397865054773	6.84954592596807	4.2823048323413	3.2510353337046	5.12758223366449	4.80886201135763	5.85753449587608	5.9020043206673	5.81870706757907	10.7567112263894	13.0548276311768	3.25886091014653	7.88548995834732	7.85885719229984	6.93778529763575	7.45240774970372	11.6539576840295	2.32748282703163	13.8778295096941	7.52771878992531	6.65238549426605	6.84792549014373	4.19997941752418	5.71052363848719	7.56839853180028	1.90064545919794	7.82616100589386	20.2315345864215	4.6115754749092	9.61498632167198	7.36670772424552	4.48341361134483
RLTR20B5_MM	3.33249871330302	3.66389529820168	4.08303948693786	5.27772895088419	3.14165800871589	4.19098219912549	13.2356910650761	6.86505456088543	7.36090597491479	6.47273788545394	7.41502619874149	10.2487031417098	5.84658596355434	6.17945955433374	8.43569493926541	21.4406217253268	6.79097123828594	9.65276314659155	9.22845797530067	7.88028274454487	7.53581113361015	8.31163301845834	11.6578879827557	7.41481465999126	12.0977809735084	5.35869366802927	6.44416310624408	10.1256691673438	8.95618850671521	7.20697573868898	9.79698188487484	5.06300257602975	5.93722478209445	25.2735820337651	9.70491526053228	8.16979674138894	10.5422315065067	9.97393720066012
MLT1E	0.804779062110481	4.16262715761658	1.89574476390931	4.83096397412989	1.46965588078208	3.21769194484475	11.8578584280796	7.24409010678366	7.81588118276584	5.13638401405807	7.22152741738029	9.45377980949511	5.00988856576433	4.11221020488063	7.32098717726144	9.91316964587454	3.40558817769112	8.4411516773871	4.47362478643767	7.25306247160465	6.7099387038369	5.84486999339172	7.40480463009433	7.02578608140412	13.4230957405861	6.43598443750102	7.00824012721337	7.00631183484419	8.16757904411133	6.36072256311676	7.66393667500853	2.24687774081106	5.99258224590352	9.91316964587454	6.89775910566253	6.30481082076444	6.84062202793909	7.37920268850213
MER47A	0.708958857237232	0.779599071856799	0.885868117978499	0.335684317097253	0.0751970934618909	0.462883087057415	2.7968244749371	0.773009176420563	1.02629240398733	0.554837366533486	0.169478059099304	1.45282371348474	0	0.526379654233237	1.57380249599521	1.58310819336062	1.23108868837349	0.875367050459779	1.47956631075596	1.28803324915471	1.2402153651699	0.559473861828754	1.17808779756962	0.401165342116427	0.422162184896166	0.629859328935274	0.633886484815702	1.04802613678547	1.28803324915471	0.602390320225379	0.61542124801163	0.300788373847564	0.925766174114831	2.00527037825679	0.5439694204441	0.845181979754269	0.215770086985245	1.5591981437136
L1M2c	1.19980108972073	1.59785603468788	0.598779627241719	0.936635360120373	0.791581481808325	0.50628197337202	3.18041924380014	2.22367013956358	1.80415509468951	1.19980108972073	1.73326756305126	1.4969490681043	1.98031476139736	1.55586705045085	1.19908888430215	0.28062522739413	1.09810871089559	3.89592911751793	1.72994575727176	2.43740751054084	2.24542360215644	0.99015738069868	2.29285670592756	1.99848147383692	1.68375136436478	0.549054355447797	1.5165361665506	2.90184449606875	0.974963004216336	1.40713212401804	2.14088082313228	1.80153026894308	1.97183505418576	6.17375500267085	0.823581533171695	1.59497769240667	0.809168176788403	0.94788069854366
MLT1-int	2.20346542154654	0.924844318354767	2.60476981106519	1.09182775762027	1.96858567325736	1.5280026466573	2.89826411473554	3.67422063465272	2.54973849881956	2.91887627269802	2.42771633568126	5.26380565986091	5.19917979819176	1.96858567325736	5.83775370133174	3.21158996497722	5.43478468875715	3.41964928076976	2.71856123437561	2.57222326042419	7.651511320004	2.521602202123	4.87603528299131	3.21272351348458	2.19328095169176	2.87048487082244	2.87970465749033	3.20504061315861	2.25430802598974	5.75219999943563	2.18365551524054	4.96689308329549	1.05784798614736	2.19328095169176	5.35823842553522	6.23936009122904	4.20661580477067	4.68202436167101
(CTATA)n	0.175059450189284	0.0581870706757908	1.28188786635728	0.237360502385032	0	0.311269340461078	0.0257667448927864	0.300553875709852	0.260979259717251	0.0500169857683669	0.349122424054744	1.11468510118025	1.22071115512302	0.215461878356795	2.00595797186028	1.23680375485375	2.15396944258727	0.666946997055197	0.775263279409688	0.610964242095803	0	0.0678172863957235	0.700251104659584	1.41800477321158	0.0773002346783591	0.425784657255624	0.144988477620695	0.675229307872954	0.116374141351582	0.334405530354074	0.508629647967926	0	0.207512893640719	0.257667448927864	0.250461563091543	0.637949301531058	0.375127393262752	1.33830262554319
AmnSINE1	18.6941633576483	12.7878687614342	54.8592444145234	13.3349980679069	25.5070221694849	17.5917480154169	46.0603980345354	27.1837259801501	30.876294521041	22.0694984083348	29.4980670169217	70.3108656579154	48.8702984747923	30.4951818960755	32.5879922252805	43.7631938396311	51.8463805992378	28.3796442987665	32.4551447181394	35.5696181515523	67.4361454265866	47.7837430766666	50.6904880323802	58.0944246847921	29.8345759996422	33.1027630887311	28.7588823072133	27.8075679945018	28.0742076800394	64.9806552289933	26.8922461036123	41.5230593456732	31.530564748944	27.5082932706253	38.6655618528143	55.9060030785277	34.3245610539042	43.1187591640796
RLTR13A3	11.2626513171473	30.140031887032	12.5218985000521	28.5434466757332	17.8983679085338	22.3681239321884	36.580662900267	36.6178067555114	50.367272545095	18.2011228312242	36.2802146808641	59.4790178752473	12.9874125420424	30.2995660518556	33.7770506362252	8.10450893566259	11.8982927945361	38.4389664361323	3.17954397284585	22.9666452576992	82.4832632257217	9.63954619787148	78.8882940713832	33.0906214361898	45.1266625950707	23.1729853377862	52.9914998890668	25.0265438929333	46.9369742413133	62.8466496688219	44.3303681435048	24.2031787292982	36.6884572432719	50.5822269758864	26.7898667952447	14.6121749834793	18.8229003192474	9.7121160537057
MER63D	3.48413199706761	2.53042754258054	5.01317594564197	2.08998777328523	1.78091917162507	3.11325411221567	8.1349468367666	7.22868384270455	4.72755413245298	3.23347501886131	5.06085508516108	10.5012843492921	8.61762081861443	4.25609496947686	5.67167085789786	6.7452267521523	7.90194361236821	6.71368634194505	2.68202966680744	3.14760499199043	9.49864916016374	6.18407341136451	12.0136581407928	8.23008760358005	5.7961496211962	8.68150755618929	3.86036964661841	5.74004480092434	5.40030268233651	9.60418970638778	4.8957247839969	3.86368905030523	2.95913262151193	5.08434177297912	7.72476998877251	6.35002833175636	6.21629305951632	5.15343170257256
RLTR31_Mm	1.66505070311406	2.21165283104619	3.50781534242662	2.88253536610093	1.17662288784099	2.7902350923738	4.14359276791943	3.74237267026074	3.98739053308387	1.96530574793791	3.81043801011573	7.01563068485324	3.76102233481741	4.28813674679826	4.74339965703546	5.11855577213576	4.37109127886455	5.2986800372524	2.89336679557526	3.86373084941804	12.5813643615035	4.66696202130627	5.77852573806351	2.87394214514502	5.03730885511774	4.73035905520958	5.59305115043309	6.00510089647695	4.52989134069702	4.30292015337665	2.85508264832854	1.69956639354809	4.12954793671323	5.4164611345352	5.08962683155461	5.43248508869816	6.46913142029562	3.59726665290646
MERVK26-int	5.78461328603317	7.16985857277657	5.50931286674954	8.99418592857698	4.46954160381311	5.92360184753421	12.5432010676865	21.0552226394436	11.334211960058	10.0246439668952	11.0094549669411	11.0708467085394	20.4761254118667	12.0887601767563	10.3019162565812	16.213676956157	22.6289377336289	14.5836993339279	9.11606596385331	14.4180762556381	8.77312380676704	16.7253585139921	18.6280895031406	13.0204774909568	7.80337393611834	11.7214641497934	8.94258925288982	15.5669697854505	14.9665900262331	9.11256014452886	14.8117019334438	18.4781048855629	8.49908091167953	9.45075287818777	20.7296264130605	14.6356911319098	8.3589176279851	13.1251509392358
MER83A-int	0	0	0	0	0	0	0	0	0	0	0.103756446820359	0	0	0.202983868668973	0	0	0	0	0	0	0	0	0	0.0500169857683669	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RLTR31C_MM	3.55911937248627	4.16562339162878	7.15331939172708	3.48017459624905	9.79698188487484	3.45322739801003	10.2893986042632	15.5714012530307	7.33424893734882	4.36801013896042	6.44069462859526	6.71714138003641	13.4548482421912	8.59606152479341	8.41237351094173	8.54315602129427	31.4422525301581	10.5692206908596	12.1333614971123	5.89595926199765	12.2420628614516	14.2495337799174	14.063409479901	12.5406679190891	7.33421884846961	20.0032616096625	5.45747143149525	7.57661017930789	7.62629513236653	6.77529844826183	7.97425832683838	16.1492185263582	8.07484000587308	4.45963490419764	31.4422525301581	17.0638586387476	9.73365222323897	18.9696080603403
L1ME2	9.61353385480198	7.26668153140934	10.5642431651633	7.05915484455704	11.510815395149	4.14047281797259	24.3540904082286	31.5419034186917	18.4709867264603	13.0264686379431	9.39697904876062	22.2322132281795	21.6514007246484	21.5902340572225	9.51036930544558	25.8005757779294	45.2021563278394	17.8937683912584	21.4415673780543	16.9003603043201	19.961689324025	28.4361714586397	32.9519456260094	11.6300652873428	12.9888482177219	37.9451469698547	17.1145236387359	19.1489088977763	13.0421548006728	20.5923904085123	15.365510191686	26.8983302757109	7.40480463009433	15.4390173133376	52.9334800229473	29.7844660964173	18.8102207131898	23.456942663279
MLTR25C	1.20740282822038	2.0035793791487	2.13542354465123	1.9489098595527	1.17489510984038	0.300788373847564	2.03668558305263	2.90236502116114	2.14724771227934	2.17332509079669	1.41791771447446	1.96594548555193	4.21673224157765	2.26586914040646	3.45906629924698	4.50539538069218	6.06858140788239	2.60532722423227	1.50925353527548	4.28457744156414	2.84723139286831	2.94108215168862	2.82534300223521	1.25328489103152	1.45036700611324	4.22162184896166	1.60327829183524	3.19961749478402	2.25017376427469	2.88112700468817	2.87021270225034	1.67842158548626	0.77703663243954	1.57380249599521	5.96304086165835	1.43149847485289	1.78091917162507	1.57203920517821
RLTR6C_Mm	2.58857035325017	1.53462930080559	3.16862976370309	0.239511850896687	1.4986165761926	1.39209157145602	3.38409529569718	5.00448322186198	3.34923156823156	2.14406837339913	1.95316456466166	3.33112359773915	3.14359304301902	1.09720142185529	6.41453959396401	3.62391307255761	11.2250090957652	1.72952121966056	2.61471752853552	0.837070527712141	1.92284370276	7.99370802367694	5.05783094465002	4.99515210934219	2.18500641139503	1.30958439450594	2.1687647040188	5.75237856277815	2.84603979422128	1.97700831410535	2.81426424803608	5.75361721216801	3.35739731939393	0.559574812674338	12.5813643615035	5.24346909452646	3.86978194223258	6.83607597631581
(TTCCC)n	4.37955083326654	2.3751640258229	1.21385816784063	9.55082264057237	0.805872868719722	3.99774321338418	7.7183723433715	5.45709189170926	9.22382471824277	6.65931702044638	4.77894448569185	7.60106424147824	6.62045660312403	4.26332743451724	7.38976775807378	4.74072616014189	3.60324727777932	13.1659572741723	2.48974465178851	2.77579410246772	6.01148806930598	6.94605282950718	10.3203718994106	5.08803681703441	5.95529236645923	4.6998877536252	8.38181582280152	8.66911089598651	5.69467037516574	4.97103821115687	20.1869660357552	4.70525771736354	4.51260408177456	11.2837118522385	1.59273973872854	1.99020284377023	6.59932317341533	4.06353363454038
RLTR26D_MM	0.956923952296587	1.12538217978826	1.10555434284002	3.95713210918987	2.7466000990268	0.834914778632581	2.17888538322755	3.7877114992396	1.52781553485841	1.76885942697248	3.00101914610202	3.86944019994008	8.41587251391085	2.23797045105888	1.13117486137317	3.11269340461078	1.59753818335276	2.88030797555275	2.20382485983456	2.15073038803978	2.70569878642427	2.56377573271456	5.73056070043864	1.91222417041656	2.83600954642316	1.41717096910325	1.97864634842319	3.01576033451046	2.30078134534488	3.98581434129167	8.52734102402888	3.05177788780756	2.07382057918415	5.4645061992056	3.73617800945402	2.60480025615205	3.13175111660701	3.75127393262752
(TATAG)n	0	0.103856463098046	0.0537305410144294	0	0	0	0	0.203549738788982	0.191820647037349	0.7900791842641	0.415425852392184	0.564170680651509	1.43736011566437	0	0.350519332138799	0.256346054869463	0.756041886930505	0.219223596614113	0.126412669482256	0	0.40297905760822	4.01263032289636	0.296333290397932	0.215704204393107	0.0640865137173658	0	0.164417697460585	0.031603167370564	0.155784694647069	0.940284467752514	0	0	0.350519332138799	0.320432568586829	0.581570682254234	0.191820647037349	0.063206334741128	0.0259641157745115
RLTR13D3	1.66996285525478	1.8370698509776	16.4427010392525	4.6482805038072	6.5225671877813	2.08423498207089	13.4918842765581	7.12692225470718	3.61688145745855	2.95225576196827	2.74147346992042	5.84498169797486	85.4240121158854	4.64660759837518	4.45505227417653	8.85256968321529	29.2960653744379	12.2475089352562	24.5126690539183	9.83538935600315	4.22137567075962	77.8349827219145	6.23395802018036	21.8063084999167	5.1837239588881	18.9841026430696	5.36296216105923	4.74150167831267	2.86865522883425	6.3468235609323	9.67601247731295	32.3242267713056	3.67346415589994	3.24278622085694	13.4654681538052	16.2385505434863	8.11124815409463	11.3474391564232
RMER17A-int	2.65750084368658	13.0592285645484	2.25269769034609	40.7914211155921	5.66873396041746	14.6699443628777	25.9848833326516	51.4874343543686	46.3131852079159	25.3161922477511	13.6106739166023	33.0498524158995	10.7123654417402	39.051278393987	55.3594196739046	8.72327637383203	5.69446278573662	50.4590480000553	4.83944890481873	13.6106739166023	30.3034127660255	16.1477035722784	91.2150828176265	13.0701356154857	21.9777245743542	21.9982520710897	50.7070910730893	36.5616168705091	28.2239757460297	24.0082027820446	65.3823683857938	2.80573701071167	31.513213816552	45.1575967761976	6.7452267521523	11.5871549831588	25.623902871757	8.12128609388422
