Geneid	ESC	PGCLCd6	IVD.D3	IVD.D5	IVD.D7	IVD.D9	IVD.D11	IVD.D13	IVD.D15	IVD.D17	IVD.D20	DIOL.D5	DIOL.S.D1	DIOL.S.D3	DIOL.S.D5	DIOL.S.D7
Trip13	102.736666666667	75.28	88.5333333333333	71.4766666666667	72.0766666666667	75.3733333333333	57.5866666666667	20.26	18.8533333333333	20	24.23	29.955	51.265	40.7	29.72	25.855
Trip4	12.6933333333333	13.725	21.3633333333333	25.3	35.8966666666667	32.6366666666667	43.32	70.2966666666667	61.8333333333333	48.285	44.8166666666667	45.905	15.545	32.02	40.18	59.225
Trip6	45.9766666666667	20.875	9.13	19.2433333333333	6.72333333333333	30.5933333333333	25.5033333333333	10.24	10.16	5.65	5.60333333333333	59.67	59.615	57.755	49.975	37.515
Triqk	1.98	12.125	13.6666666666667	6.96	13.12	13.5833333333333	16.4566666666667	10.63	13.0866666666667	17.52	19.9633333333333	13.715	2.88	8.19	12.31	12.655
Trit1	54.8733333333333	49.255	38.79	33.99	32.3466666666667	35.9933333333333	37.4666666666667	31.1633333333333	34.4433333333333	43.415	48.34	34.945	30.805	31.89	29.38	33.845
Trmt1	166.806666666667	348.175	224.673333333333	153.963333333333	200.79	145.023333333333	131.78	133.76	103.346666666667	99.13	87.0133333333333	107.375	83.825	104.225	136.325	95.7
Trmt10a	13.5	27.12	40.7833333333333	70.1566666666667	160.293333333333	81.7133333333333	53.14	9.41	5.53666666666667	4.545	4.25	19.325	9.925	10.61	17.85	11.215
Trmt10b	21.1433333333333	27.88	29.5933333333333	23.12	23.9533333333333	26.1366666666667	40.9	55.1533333333333	56.4566666666667	52.365	53.4633333333333	41.05	19.31	26.53	24.69	32.585
Trmt10c	72.4233333333333	78.24	79.5733333333333	44.8333333333333	41.2966666666667	45.6033333333333	37.0266666666667	36.47	39.1066666666667	51.575	66.3466666666667	39.94	34.43	45.185	33.33	36.865
Trmt11	34.67	83.345	71.1333333333333	47.4466666666667	26.5633333333333	41.63	38.3733333333333	17.6466666666667	14.7033333333333	16.85	20.4433333333333	33.71	14.09	25.88	23.415	17.16
Trmt112	29.2333333333333	48.78	36.0966666666667	24.29	15.2833333333333	24.4433333333333	35.4433333333333	55.92	68.3733333333333	73.39	81.41	176.425	60.08	70.275	80.53	99.71
Trmt12	2.54	3.99	4.09333333333333	6.93666666666667	12.5366666666667	9.19	7.98333333333333	12.18	19.5333333333333	29.635	34.2666666666667	12.175	3.085	8.13	9.86	14.925
Trmt13	11.6433333333333	13.34	14.3733333333333	16.2466666666667	19.9233333333333	17.04	14.1366666666667	6.73666666666667	4.76333333333333	7.75	8.70333333333333	11.475	14.42	10.335	12.285	10.78
Trmt1l	38.4566666666667	35.6	40.59	49.07	50.6533333333333	42.3833333333333	43.72	24.1533333333333	22.9866666666667	24.35	30.7366666666667	33.47	32.54	36.27	30.27	26.555
Trmt2a	46.4	39.63	45.26	57.81	66.59	56.1933333333333	50.9933333333333	28.7166666666667	21.6766666666667	21.93	22.5066666666667	27.365	24.845	25.38	31.195	31.52
Trmt2b	13.9766666666667	15.03	16.49	16.7733333333333	9.74333333333333	17.16	18.3066666666667	9.11333333333333	6.30333333333333	4.63	4.5	22.92	18.32	23.475	24.565	23.37
Trmt44	42.7266666666667	11.64	12.2766666666667	11.7933333333333	22.69	13.58	10.9666666666667	9.75666666666667	6.51666666666667	6.78	7.26666666666667	8.835	7.8	12.935	9.385	12.23
Trmt5	34.6	53.155	67.54	83.71	112.82	65.28	68.5233333333333	47.0666666666667	42.4266666666667	38.345	43.83	54.29	27.54	41.975	52.425	40.96
Trmt6	70.95	101.88	94.82	61.3733333333333	58.0633333333333	66.65	62.6333333333333	33.49	27.3366666666667	24.7	27.5066666666667	32.315	37.325	29.285	34.29	28.515
Trmt61a	48.5	79.505	61.7933333333333	30.9	39.19	30.2966666666667	26.8633333333333	17.0966666666667	15.2066666666667	17.645	22.16	13.155	8.73	13.07	11.515	10.205
Trmt61b	8.73	5.605	1.25	3.67333333333333	3.23666666666667	4.78	4.25	0.396666666666667	0.27	0.03	0.0866666666666667	2.87	2.435	1.815	1.07	1.785
Trmu	12.9	15.6	20.4266666666667	23.9533333333333	29.7333333333333	25.4966666666667	24.3866666666667	28.4433333333333	29.5033333333333	36.925	33.4833333333333	31.245	9.4	21.76	24.27	27.755
Trnau1ap	82.4633333333333	79.85	66.4066666666667	78.1133333333333	71.71	66.44	63.3333333333333	50.01	42.1	43.075	43.54	61.345	89.815	77.065	58.395	59.09
Trnp1	4.38333333333333	16.065	31.66	35.7566666666667	11.52	17.5266666666667	20.9666666666667	79.0266666666667	73.5333333333333	79.63	79.1933333333333	20.105	11.95	4.205	10.42	11.62
Trnt1	44.66	53.695	52.38	48.4933333333333	61.2033333333333	45.1366666666667	39.0866666666667	26.4033333333333	31.5266666666667	41.565	50.37	30.125	27.805	26.39	31.895	26.625
Tro	10.61	2	2.68666666666667	39.85	80.0433333333333	74.54	81.6366666666667	11.5266666666667	9.59666666666667	8.505	9.15	22.9	16.54	52.215	87.75	27.745
Troap	56.2266666666667	43.255	28.31	19.7933333333333	18.8133333333333	27.3866666666667	26.3833333333333	25.4233333333333	34.0133333333333	41.395	44.18	12.19	27.98	17.395	10.96	16.22
Trove2	13.3266666666667	9.315	11.1133333333333	7.28666666666667	6.24666666666667	12.1866666666667	8.20666666666667	1.62333333333333	1.15666666666667	1.01	2.27333333333333	5.585	8.41	5.52	5.67	5.13
Trp53	374.926666666667	473.11	331.216666666667	121.663333333333	70.09	141.896666666667	94.5766666666667	26.98	22.2966666666667	28.27	34.29	71.005	252.185	114.415	66.8	65.6
Trp53bp1	21.6733333333333	41.8	40	48.2233333333333	62.4433333333333	56.6033333333333	50.3933333333333	30.0566666666667	30.5633333333333	36.725	47.2166666666667	15.465	28.015	40.71	34.84	23.56
Trp53bp2	23.4333333333333	23.275	30.3433333333333	36.43	48.5866666666667	47.4166666666667	32.1933333333333	6.63666666666667	4.97666666666667	4.385	6.26	13.405	26.84	25.72	25.515	12.745
Trp53cor1	2.10333333333333	2.21	3.4	2.28666666666667	1.68333333333333	2.06666666666667	0.926666666666667	0	0.143333333333333	0.045	0.06	0.11	0.365	0	0.815	0.28
Trp53i11	21.77	2.935	7.89333333333333	8.89333333333333	5.29333333333333	13.6733333333333	13.4666666666667	0	0	0	0.05	1.525	14.725	20.94	6.97	15.97
Trp53i13	21.1333333333333	30.59	39.6733333333333	42.3733333333333	37.1266666666667	36.51	31.68	44.43	45.97	59.745	65.0933333333333	38.12	27.535	38	30.9	33.79
Trp53inp1	98.61	126.395	158.31	100.986666666667	85.3566666666667	101.53	86.96	19.47	14.94	12.135	22.1966666666667	26.5	134.25	90.25	56.235	33.425
Trp53inp2	13.8533333333333	14.735	41.0333333333333	53.9966666666667	36.2366666666667	58.55	83.95	116.9	120.183333333333	112.53	140.516666666667	34.7	13.74	23.895	37.06	59.005
Trp53rka	14.7533333333333	23.665	29.92	32.31	36.37	25.8333333333333	21.7066666666667	22.6933333333333	27.5033333333333	27.5	34.8233333333333	27.125	8.56	19.29	22.87	24.31
Trp53rkb	2.75	4.86	5.75666666666667	6.46666666666667	4.76	3.52333333333333	2.99333333333333	1.50666666666667	2.18666666666667	2.725	2.68666666666667	3.31	1.665	2.105	2.445	2.4
Trp53tg5	0	0	0	0	0.613333333333333	0.0566666666666667	0	0	0	0	0	0.19	0.155	0	0	0.285
Trp63	0.00666666666666667	4.55	0.64	0.143333333333333	0.253333333333333	9.54	51.9733333333333	36.4333333333333	26.29	18.965	22.9833333333333	36.145	1.395	12.565	29.585	40.28
Trp73	1.7	4.33	6.84333333333333	0.84	0.65	0.85	1.00333333333333	2.87	4.18333333333333	6.07	9.67	0.035	9.66	0.285	0.58	0.045
Trpa1	0.82	0.12	0.316666666666667	0.47	0.76	1.32666666666667	5.11	8.68666666666667	3.95	2.755	4.55333333333333	16.71	4.86	20.575	18.595	12.345
Trpc1	0.246666666666667	1.04	11.3133333333333	34.75	57.1	22.1266666666667	15.0966666666667	2.31333333333333	1.08666666666667	1.49	2.15666666666667	1.225	1.95	2.305	3.55	1.095
Trpc2	1.34	1.33	1.78333333333333	5.04666666666667	6.57333333333333	4.92666666666667	4.11	6.32333333333333	4.78	3.79	3.31333333333333	9.895	3.73	5.405	10.385	9.05
Trpc3	0.02	0	1.17333333333333	1.94666666666667	0.996666666666667	3.14	1.87666666666667	0	0.286666666666667	0.08	0.193333333333333	0.475	0.18	0.31	0.875	3.855
Trpc4	0	0	0.0266666666666667	0.0333333333333333	0.0133333333333333	1.73333333333333	0.696666666666667	0.933333333333333	4.62666666666667	8.46	10.1966666666667	0.175	0	0.125	0.345	2.68
Trpc4ap	89.5733333333333	125.485	169.67	188.826666666667	179.59	185.123333333333	163.856666666667	126.11	136.38	180.24	205.633333333333	89.775	106.17	126.565	104.6	90.625
Trpc5	0	0	0.02	0	0	0.0533333333333333	0.05	0	0.0433333333333333	0.13	0.06	0.085	0	0.22	0.25	0.145
Trpc5os	1.03333333333333	0.06	0	0.136666666666667	0.0833333333333333	0.28	0.15	0	0	0.025	0.113333333333333	0	0.27	0.205	0.115	0
Trpc6	0.263333333333333	0.025	0.0666666666666667	0.233333333333333	0.14	0.386666666666667	0.7	0	0.0166666666666667	0.015	0.0366666666666667	0.31	0.105	0.135	0.27	1.09
Trpc7	0.0133333333333333	0.17	0.313333333333333	0.03	0.52	0.623333333333333	0.79	0.213333333333333	0.126666666666667	0.115	0.38	0.095	1.105	0.485	0.055	0.145
Trpd52l3	0	0.985	0	0.153333333333333	0.363333333333333	0.38	0.643333333333333	0.523333333333333	0.296666666666667	0.155	0.0866666666666667	0.08	0.19	0.66	0	0
Trpm1	36.46	1.595	0.506666666666667	0.166666666666667	0.366666666666667	0.696666666666667	0.61	0.213333333333333	0.0866666666666667	0.15	0.14	2.935	2.22	9.2	6.165	2.195
Trpm2	0	0	0	0.0133333333333333	0.3	0.226666666666667	0.456666666666667	0.0133333333333333	0.11	0.1	0.0833333333333333	0.075	0.155	0.08	0.01	0.01
Trpm3	0.136666666666667	0.105	0.0233333333333333	0.02	0.03	0.566666666666667	0.25	0.09	0.0333333333333333	0.025	0.0133333333333333	0.065	0.04	0.045	0.15	0.11
Trpm4	20.2	4.63	3.19666666666667	4.34	3.20666666666667	6.55666666666667	4.84	0.83	0.803333333333333	1.865	2.83333333333333	9.905	19.92	10.425	10.715	8.595
Trpm5	0.0533333333333333	0.045	0.0733333333333333	0.16	0.136666666666667	0.53	0.81	0	0	0	0.0166666666666667	0.04	0.275	0.365	0.35	0.38
Trpm6	0.09	0.095	0.54	0.746666666666667	1.27	2.01666666666667	2.57333333333333	1.98333333333333	0.74	0.985	1.48666666666667	2.35	1.9	2.32	3.295	0.74
Trpm7	69.76	75.32	81.3933333333333	75.74	105.566666666667	102.043333333333	95.1866666666667	48.2566666666667	42.04	45.97	52.82	98.1	87.73	102.575	108.285	115.995
Trpm8	0	0	0.0266666666666667	0	0.02	0.0133333333333333	0	0	0	0	0	0	0	0	0	0.185
Trps1	10.9733333333333	0.125	0.343333333333333	0.15	0.206666666666667	1.33	3.18	1.28666666666667	1.77666666666667	1.605	4.36666666666667	4.21	7.395	4.405	3.275	3.455
Trpt1	20.59	70.155	14.4566666666667	9.59333333333333	5.45333333333333	9.21333333333333	11.8333333333333	17.32	15.4766666666667	14.825	12.9833333333333	14.455	16.255	16.26	10.54	9.62
Trpv1	0	0.095	0.0766666666666667	0.183333333333333	0.66	0.24	0.316666666666667	0.0133333333333333	0	0	0	0	0.25	0.35	0.16	0.12
Trpv2	0.826666666666667	0.285	0.47	0.21	0.356666666666667	1.74	3.96333333333333	1.28333333333333	0.54	0.83	0.903333333333333	8.19	2.14	1.615	2.91	1.355
Trpv3	0.316666666666667	0	0.0333333333333333	0	0.406666666666667	0.316666666666667	4.88	18.28	15.7533333333333	14.78	17.4733333333333	1.08	0.115	0.455	0.39	2.43
Trpv4	3.29666666666667	7.08	9.96	6.40666666666667	4.09333333333333	5.64666666666667	4.03	1.39333333333333	1.36	1.665	2.31	1.8	4.15	3.43	3.89	1.1
Trpv5	0.0366666666666667	3.54	1.65	0.126666666666667	0.13	0.04	0.0266666666666667	0	0.0166666666666667	0	0	0	0	0.325	0	0
Trpv6	0	0.08	0.05	0.0566666666666667	0.123333333333333	0.1	0.0233333333333333	0	0	0	0.0633333333333333	0.36	0	0.08	0.41	0.03
Trrap	54.7333333333333	85.26	87.74	60.9533333333333	63.6833333333333	100.22	104.343333333333	63.8533333333333	42.9533333333333	39.18	36.5633333333333	87.14	88.1	101.28	126.85	115.58
Trub1	18.2466666666667	21.12	19.6666666666667	11.4533333333333	9.14333333333333	12.2366666666667	16.33	10.93	6.96666666666667	5.945	5.99333333333333	23.16	17.63	16.095	17.97	14.59
Trub2	48.0733333333333	60.89	56.02	30.81	32.5566666666667	28.7966666666667	21.2733333333333	14.5933333333333	11.16	9.25	10.34	28.215	17.545	23.34	20.915	18.915
Try10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Try4	0	0	0	0	0	0	0.136666666666667	1.04333333333333	2.00333333333333	0.46	1.01	2.87	0	0	0	1.725
Try5	0	0	0	0	0	0	0.173333333333333	0.0566666666666667	0.996666666666667	0.215	0.926666666666667	2.42	0.125	0.6	0.93	2.925
Tsacc	20.3866666666667	38.125	44.4866666666667	86.5766666666667	67.7533333333333	68.2766666666667	72.15	75.8833333333333	80.66	54.125	59.9966666666667	59.625	21.165	18.1	41.24	35.605
Tsc1	20.6433333333333	32.645	71.9766666666667	81.4866666666667	117.166666666667	80.22	65.39	33.8333333333333	31.7833333333333	35.115	47.6866666666667	43.36	43.49	50.515	70.6	42.53
Tsc2	74.2533333333333	79.385	86.9366666666667	74.1133333333333	68.8233333333333	83.68	93.6166666666667	104.586666666667	76.3966666666667	61.585	48.58	62.565	44.59	59.485	67.275	68.785
Tsc22d1	180.76	86.71	87.8933333333333	69.7933333333333	65.1766666666667	224.063333333333	231.733333333333	142.306666666667	247.683333333333	313.265	397.723333333333	159.21	211.085	321.02	181.085	241.205
Tsc22d2	12.51	24.865	33	42.0266666666667	72.57	47.0466666666667	39.1433333333333	5.01	4.88	4.895	7.79	10.88	8.96	11.98	14.095	10.57
Tsc22d3	17.91	8.145	21.7233333333333	207.203333333333	462.523333333333	201.083333333333	150.79	0.92	0.3	0.135	0.0366666666666667	96.85	38.55	79.45	138.205	30.23
Tsc22d4	32.1166666666667	48.29	53.8766666666667	63.5	41.0766666666667	42.5433333333333	73.6333333333333	74.0166666666667	99.5366666666667	119.465	135.206666666667	119.73	79.79	99.71	95.02	99.66
Tsen15	29.69	14.26	18.0766666666667	20.5866666666667	23.2866666666667	20.15	13.95	13.4866666666667	4.84	6.66	8.42666666666667	60.585	42.29	38.195	27.535	35.685
Tsen2	46.3366666666667	40.41	40.0466666666667	47.0666666666667	36.4666666666667	36.3033333333333	35.1066666666667	28.83	18.1933333333333	14.905	19.5133333333333	32.625	27.185	48.08	30.67	25.19
Tsen34	111.183333333333	222.035	186.6	168.226666666667	109.156666666667	114.1	77.7466666666667	26.29	15.87	13.72	11.3033333333333	200.625	99.095	135.39	160.61	119.28
Tsen54	62.6433333333333	72.055	59.8133333333333	60.12	60.2866666666667	48.75	42.12	32.5566666666667	32.6333333333333	35.265	41	35.41	29.515	35.36	40.32	29.605
Tsfm	170.12	119.065	146.286666666667	92.8833333333333	68.9266666666667	87.7033333333333	88.35	89.4133333333333	67.92	62.365	74.76	158.345	54.355	79.465	77.91	78.565
Tsg101	40.4033333333333	71.235	90.76	112.753333333333	111.886666666667	104.303333333333	108.636666666667	133.203333333333	141.336666666667	142.62	135.583333333333	135.12	56.79	83.365	108.475	117.125
Tsga10	1.00333333333333	3.67	3.82666666666667	12.4466666666667	68.6033333333333	33.8966666666667	30.9133333333333	16.46	14.2766666666667	12.935	12.02	22.34	5.96	16.935	19.995	19.685
Tsga13	0	0	0.0233333333333333	0.47	3.00666666666667	1.20666666666667	0.893333333333333	0.04	0	0.075	0.05	1.23	0	0.485	1.71	1.43
Tsga8	0	0	0	0.05	1.40333333333333	4.24333333333333	6.40666666666667	22.4633333333333	21.16	15.625	15.9266666666667	124.54	0.165	19.125	65.94	76.47
Tshb	0	0	0	1.33666666666667	12.99	4.88	2.65	0	0	0	0.32	0.545	0	0	1.555	0
Tshr	0.00333333333333333	0	0.0733333333333333	0.0566666666666667	0.1	0.55	0.396666666666667	0.01	0.0866666666666667	0.015	0	0.25	0.085	0.52	0.65	0.32
Tshz1	1.74666666666667	5.205	10.1733333333333	8.74333333333333	9.51	22.68	28.74	12.5266666666667	13.2133333333333	14.195	19.9133333333333	19.88	8.1	28.745	24.95	30.515
Tshz2	0.0166666666666667	0.315	0.536666666666667	0.213333333333333	0.16	5.57666666666667	10.2533333333333	2.48666666666667	3.6	5.415	9.02666666666667	8.22	10.12	13.52	11.41	13.615
Tshz3	0.993333333333333	0.765	4.09333333333333	4.67	3.82666666666667	2.99	1.97666666666667	0.0266666666666667	0	0.03	0.0833333333333333	4.715	1.455	1.165	0.79	1.04
Tsix	9.6	0.07	0.0433333333333333	0.123333333333333	0.0633333333333333	0.0133333333333333	0	0	0	0	0	0.245	8.33	6.045	1.225	0.12
Tsks	2.72666666666667	2.295	0.34	0.84	6.35666666666667	1.84666666666667	1.46	0.553333333333333	0.82	0.675	0.336666666666667	1.23	3.875	0.495	2.03	0.74
Tsku	12.8533333333333	45.88	24.0366666666667	7.37333333333333	5.86	10.5333333333333	11.14	0	0.13	0	0.02	11.245	14.26	14.715	10.66	3.875
Tslp	0.0533333333333333	0	0	0.16	0	0.43	0.04	0	0.62	0.29	0.13	2.115	0	0	0.75	0.715
Tsn	130.476666666667	145.725	237.2	236.086666666667	224.316666666667	240.43	233.803333333333	162.823333333333	126.54	117.6	120.953333333333	182.17	103.17	140.9	156.955	147.465
Tsnax	44.71	75.58	109.446666666667	88.08	122.523333333333	138.033333333333	181.24	221.613333333333	224.623333333333	221.815	234.346666666667	125.88	76.435	99.235	124.235	141.75
Tsnaxip1	0.0866666666666667	0.36	0.123333333333333	0.57	1.35333333333333	0.403333333333333	2.26666666666667	1.33666666666667	0.36	0.345	0.08	1.515	0.745	1.2	2.26	2.32
Tspan1	0.97	22.625	8.22333333333333	1.25	1.43333333333333	2.68333333333333	2.24333333333333	2.57	3.15	3.625	4.81	6.695	1.67	6.495	3.75	5.82
Tspan10	0.0333333333333333	0	0.0633333333333333	0.32	6.26666666666667	2.45333333333333	1.19666666666667	0.0233333333333333	0.0733333333333333	0.11	0.0266666666666667	0.17	0.935	0.06	0.15	0
Tspan11	0	0	0.06	0.06	0.0966666666666667	0.0933333333333333	0.0633333333333333	0	0.01	0	0	0.335	1.09	0.145	0.05	0
Tspan12	0.136666666666667	1.035	2.51	2.77666666666667	2.08	3.62333333333333	4.40333333333333	1.13	0.673333333333333	1.985	4.31	4.665	2.335	2.39	3.545	4.83
Tspan13	68.1733333333333	83.98	78.5166666666667	46.56	28.7333333333333	68.49	151.34	193.43	130.453333333333	106.24	99.3133333333333	358.79	95.255	221.52	257.91	225.7
Tspan14	120.513333333333	56.235	62.76	63.63	40.63	57.2866666666667	52.4133333333333	50.6133333333333	94.19	120.205	179.786666666667	64.94	86.975	138.655	104.38	70.13
Tspan15	12.2566666666667	19.565	16.0266666666667	16.71	14.66	20.5866666666667	29.67	16.72	4.22333333333333	2.21	1.82	123.995	37.16	78.475	70.085	53.3
Tspan17	19.84	18.065	20.18	18.5966666666667	6.91333333333333	7.14333333333333	31.0766666666667	72.0133333333333	29.37	17.87	12.3366666666667	91.135	23.38	19.92	43.67	78.015
Tspan18	0.153333333333333	3.38	4.05666666666667	1.13333333333333	0.606666666666667	13.7866666666667	12.0133333333333	0.07	0.116666666666667	0.22	0.05	1.78	4.005	16.61	7.895	13.875
Tspan2	1.97666666666667	3.9	2.99333333333333	1.79333333333333	1.18666666666667	5.38666666666667	2.42	0.0333333333333333	0.03	0	0	0.4	6.635	1.235	0.2	0.335
Tspan2os	0.2	1.79	0.55	0.55	1.20666666666667	0	0	0	0	0	0	0.295	1.6	0	0	0
Tspan3	135.266666666667	150.91	279.733333333333	221.48	151.78	312.263333333333	282.976666666667	244.11	262.676666666667	267.785	300.186666666667	442.435	102.565	259.695	266.04	315.98
Tspan31	126.93	92.975	104.886666666667	124.09	48.3133333333333	95.15	125.326666666667	160.943333333333	118.746666666667	90.59	78.29	252.76	132.21	166.985	151.775	172.94
Tspan32	4.19333333333333	0	0.0733333333333333	0	0.456666666666667	0.433333333333333	0.0566666666666667	0	0	0	0	0	1.45	1.68	0	0.14
Tspan33	5.29666666666667	1.23	12.5833333333333	44.33	53.66	40.3266666666667	48.5533333333333	56.3233333333333	64.7833333333333	78.765	98.1666666666667	87.575	14.405	43.01	56.255	45.115
Tspan4	30.5266666666667	12.01	44.1733333333333	60.6266666666667	34.7333333333333	40.5533333333333	43.28	20.8	10.2033333333333	7.375	5.7	52.265	43.87	22.12	19.46	18.685
Tspan5	19.75	6.395	24.3433333333333	17.5366666666667	8.46666666666667	20.2566666666667	22.0666666666667	10.27	11.7566666666667	11.67	19.02	12.78	13.21	14.285	9.105	14.03
Tspan6	16.4233333333333	31.78	14.2866666666667	19.4766666666667	8.29666666666667	47.19	54.2966666666667	19.3266666666667	8.46333333333333	6.075	3.30333333333333	92.92	31.225	80.125	65.33	73.565
Tspan7	8.48333333333333	2.31	3.91	1.21333333333333	4.47666666666667	25.2	36.5	17.8266666666667	6.26666666666667	4.06	3.56333333333333	18.55	40.995	51.47	26.95	26.495
Tspan8	0.346666666666667	0.07	0.303333333333333	0	0.0466666666666667	1.15666666666667	0.763333333333333	0.33	0.756666666666667	0.735	0.623333333333333	0.115	1.635	1.145	1.285	0.175
Tspan9	7.05	38.675	14.65	8.52666666666667	8.92666666666667	15.8933333333333	16.9	13.7133333333333	18.07	23.83	40.7466666666667	16.835	33.63	24.97	17.69	15.895
Tspear	0.416666666666667	0.21	0.75	3.30333333333333	5.94	5.85	5.46666666666667	0.0366666666666667	0.0433333333333333	0	0	1.945	2.015	4.03	9.97	1.81
Tspo	36.3666666666667	131.04	126.746666666667	68.7466666666667	27.7166666666667	44.2933333333333	36.78	5.97	1.78666666666667	1.01	0.696666666666667	48.7	68.11	43.985	17.39	16.055
Tspo2	10.4933333333333	1.605	1.62333333333333	0.116666666666667	0.42	0.466666666666667	0.303333333333333	0.05	0.126666666666667	0	0	1.89	23.695	18.775	14.245	0.83
Tspyl1	59.1133333333333	31.105	62.83	87.2033333333333	99.8266666666667	107.94	94.3266666666667	32.6666666666667	35.66	51.625	78.15	125.43	92.075	106.14	98.425	87.56
Tspyl2	92.3233333333333	20.08	44.1133333333333	131.573333333333	173.976666666667	113.326666666667	120.31	34.0266666666667	31.9133333333333	27.55	25.81	77.7	49.995	79.78	117.29	61.25
Tspyl3	1.79	0.52	0.84	1.94	1.69666666666667	1.92333333333333	2.12666666666667	0.36	0.0133333333333333	0.23	0.0433333333333333	0.4	5.515	3.52	1.035	1.455
Tspyl4	2.97	1.375	2.06333333333333	3.98	5.32333333333333	9.49	10.9766666666667	28.2133333333333	30.78	44.905	71.8166666666667	24.535	4.085	14.445	15.095	17.58
Tspyl5	1.52	4.355	5.97666666666667	11.5533333333333	18.83	13.9633333333333	7.80333333333333	5.04	3.83333333333333	3.54	5.02	13.565	4.38	9.625	12.18	8.12
Tsr1	135.866666666667	160.705	152.94	80.02	79.33	93.53	74.4666666666667	46.57	29.48	25.89	30.1266666666667	35.655	57.455	44.58	39.24	43.81
Tsr2	58.9333333333333	30.49	38.7466666666667	40.7	56.1366666666667	65.0833333333333	54.6166666666667	24.7566666666667	18.08	15.965	14.89	75.775	39.65	43.305	52.095	40.04
Tsr3	68.03	94.085	84.0266666666667	69.3066666666667	82.3566666666667	73.3566666666667	84.1	120.93	93.2533333333333	78.99	68.2733333333333	81.865	56.845	59.045	62.705	61.51
Tssc1	50.5866666666667	55.835	52.5066666666667	69.5966666666667	76.48	69.4266666666667	89.2966666666667	129.51	94.0233333333333	94.465	73.7466666666667	116.77	44.16	88.87	111.91	99.075
Tssc4	80.8433333333333	66.255	68.7433333333333	79.9366666666667	77.3333333333333	79.19	59.4866666666667	38.99	34.4933333333333	37.95	44.37	60.565	33.19	44.58	37.645	34.14
Tssk1	0.0166666666666667	0	0	0	0.983333333333333	0.5	0.773333333333333	0	0	0	0.08	0	0.07	0.775	0	0
Tssk2	0	0	0	0	0.153333333333333	0.0366666666666667	0.18	0	0	0	0	0	0	0	0	0
Tssk3	0.346666666666667	0	0.246666666666667	0.103333333333333	0.956666666666667	0.933333333333333	0.0666666666666667	0	0	0	0	0	0.605	0	0.15	0
Tssk4	0.0333333333333333	0.34	1.33333333333333	4.23666666666667	2.7	2.19666666666667	2.22	0.536666666666667	0.0333333333333333	0.12	0.04	1.24	0.33	1.12	2.15	0.18
Tssk5	0	0	0	0.286666666666667	0.656666666666667	0.0333333333333333	0.746666666666667	0.47	0	0.1	0.143333333333333	0.345	0	0	0.1	0.345
Tssk6	0.686666666666667	0.16	0.123333333333333	1.47	3.29666666666667	0.976666666666667	0.943333333333333	0.406666666666667	1.69333333333333	1.115	1.57666666666667	0.135	0.945	0.87	0.71	0.795
Tst	85.6	198.81	139.643333333333	35.47	18.5566666666667	55.3233333333333	43.37	1.67666666666667	2.07333333333333	1.395	1.99666666666667	10.595	30.19	37.055	19.175	30.34
Tsta3	107.61	131.67	91.4133333333333	96.53	58.6133333333333	71.92	79.33	78.01	60.48	52.015	43.4833333333333	83.525	61.155	80.825	58.22	54
Tstd1	5.52666666666667	1.985	2.52	5.67	1.45	2.68666666666667	1.65666666666667	1.34666666666667	1.06666666666667	1.85	1.87333333333333	2.55	5.9	4.24	4.62	3.83
Tstd2	27.0966666666667	42.77	42.0933333333333	44.8733333333333	62.3966666666667	50.1766666666667	44.0666666666667	18.7166666666667	17.2666666666667	14.31	18.9866666666667	35.32	26.3	30.465	33.735	31.97
Tstd3	29.0366666666667	2.265	3.47	7.71666666666667	3.13666666666667	4.01333333333333	4.72666666666667	11.0733333333333	12.9066666666667	11.075	7.33666666666667	12.305	17.42	16.49	7.855	12.04
Tsx	4.29666666666667	0.535	0.356666666666667	0	0.33	0.216666666666667	0.286666666666667	0	0	0.085	0	2.37	17.38	2.825	1.13	0
Ttbk1	0.0533333333333333	0.425	1.5	0.453333333333333	0.503333333333333	0.646666666666667	0.433333333333333	0.216666666666667	0.243333333333333	0.31	0.37	0.125	0.09	0.245	0.25	0.065
Ttbk2	8.83	10.42	14.5033333333333	21.24	34.8833333333333	29.7566666666667	25.6033333333333	3.91666666666667	3.37333333333333	3.235	4.51666666666667	8.165	8.67	10.79	14	11.12
Ttc1	113.24	74.715	98.6433333333333	90.2433333333333	88.9766666666667	96.75	146.386666666667	248.05	238.216666666667	225.94	217.8	150.845	73.415	70.6	80.43	120.605
Ttc12	5.16	3.32	3.08	4.19	3.20666666666667	9.89	17.7666666666667	13.17	8.31333333333333	7.135	5.54	10.47	3.37	4.95	5.055	7.23
Ttc13	49.4266666666667	52.315	85.3066666666667	58.09	43.3933333333333	59.6166666666667	85.1366666666667	71.0933333333333	43.41	36.865	35.01	90.245	33.8	82.07	88.715	81.985
Ttc14	32.8533333333333	40.595	53.04	49.1833333333333	68.84	63.6933333333333	53.03	13.4933333333333	5.97666666666667	5.59	4.65666666666667	55.91	38.965	40.665	65.07	40.69
Ttc16	0.54	0.73	2.93	7.83333333333333	17.9566666666667	12.8266666666667	8.18	5.89	4.11333333333333	3.65	3.87666666666667	3.92	0.775	1.465	4.155	2.765
