,ESCs,PGCLC_d6,IVD_D3,IVD_D5,IVD_D7,IVD_D9,IVD_D10,IVD_D11,PGC_E14.5,PGC_E16.5,PGC_E18.5,P1_oocyte_small,P3_oocyte_small,P4_oocyte_small,P6_oocyte_small,IVD_D13,IVD_D15,IVD_D17,IVD_D20,IVD_D23,2nd.fol_vivo,Incomp.GV_vivo,Comp.GV_vivo,MII_vivo,MII_vitro,2-cell,moduleColors
Fars2,12.51714348,14.82832211,22.48334421,27.24414165,27.77511894,25.85729168,33.88331871,37.93732434,36.57887466,40.9708773,50.18952837,67.65643745,69.41863888,67.87820058,57.64517346,88.97774184,70.96261265,61.69690683,51.07463834,49.60218212,45.24049425,47.57723705,43.49421927,22.18914561,37.35776293,29.7882908,magenta
Riok1,16.05451723,17.37497898,11.72050567,9.880365567,12.14459226,15.87819943,17.42980639,27.13904823,6.457271716,9.196993312,12.31731996,23.21488736,36.53861141,34.99088685,33.07929113,42.61549038,65.24347943,70.21128839,88.65963042,91.20289561,82.50820203,108.4057292,138.8160103,90.14970847,71.16989548,30.91432588,darkturquoise
Bmp6,0.243100383,0.278309902,0.086412165,0.35830441,0.848019933,1.418767846,2.498366799,5.321018037,0.384945693,0.580274818,1.77202423,3.218106945,2.751224269,2.931335263,3.042610819,33.31525489,57.71565065,64.59539125,73.60447048,79.07981179,71.84948338,85.97485164,133.761402,33.29284513,46.15299152,31.86922139,blue
Txndc5,47.19044623,41.21364627,42.62915879,33.64641676,20.96078367,43.44306089,49.16421214,45.18635603,12.48416446,22.39079964,39.04324867,34.97648953,33.71506907,31.28570349,30.74817374,94.2937565,132.3246834,172.7949095,203.3733259,209.2609238,173.5156049,164.6831348,195.1877018,254.7186792,237.1276472,8.667657433,green
Eef1e1,114.8234209,126.9743111,95.62653765,38.40818454,27.59575775,46.35301551,50.82718202,37.38151199,23.98716892,19.39133792,30.34904844,34.43446517,32.7576511,28.61781973,23.88365378,20.94916194,21.88345267,21.1363902,23.62624875,19.02093918,19.25472198,23.15474863,50.25944433,9.469892893,16.02320014,43.9170774,pink
Pak1ip1,71.97380457,103.2230522,94.21431279,69.8229904,64.19829619,78.07618683,79.50725132,79.79613513,63.965172,69.00946629,168.325142,141.0067647,98.61797787,106.6860697,90.68414652,83.69923269,73.99372897,81.67243166,84.0360913,83.49963719,72.36614852,122.1428381,168.2304769,11.60147643,19.30712818,72.35943563,magenta
Tmem14c,121.70607,74.72113711,80.33861615,66.67085043,51.73422283,122.551133,233.7608372,294.2792179,66.12144271,54.99122989,448.1431199,697.5251799,525.127993,512.8733236,452.0394077,633.331086,611.4099901,579.7389132,497.7114627,461.4643206,431.3185156,499.1237165,458.1826686,46.6999487,189.1025818,71.62173714,magenta
Tbc1d7,11.41097106,13.91802536,18.25419594,19.13689846,29.09383384,23.82174182,23.84249022,29.98286123,23.02419435,60.83408415,51.42120186,47.20032768,41.61009758,37.8805723,35.49691432,35.85199481,27.7677446,19.98262962,14.94068284,15.55217261,16.08603667,19.21281187,13.16466983,0,0.538695015,1.186018713,steelblue
Nol7,56.20965431,62.74692288,53.37934982,45.70288004,44.40534759,49.42258225,55.71810357,58.46116916,38.40817052,52.30832088,80.97281623,81.68732379,86.69310818,82.50631609,80.23620235,47.70417643,32.8665819,28.97432171,22.728586,16.51625413,18.94549655,14.83495291,11.17232966,2.162576445,3.206229189,68.20050959,lightgreen
Ranbp9,21.1305167,29.31426585,37.16880262,48.45639094,49.35223836,48.33146504,50.14749402,56.47314628,56.687754,68.33565125,78.50294279,90.13806432,100.7205496,99.84464962,99.07111153,80.62953505,86.32259614,98.18280999,120.1497096,96.27653288,113.3957538,142.9133617,176.8780265,167.7512036,193.1110717,61.48387346,green
Jarid2,43.4821978,97.86606621,80.65723669,76.53750227,78.56122853,71.31910869,61.27367838,59.56387093,70.09988813,48.82923948,64.19297501,53.63217941,51.74232154,50.13651105,49.02002346,20.50468317,17.99099014,15.30749433,23.37807047,22.33726377,32.21331223,31.84113177,23.43249645,37.74868886,33.75400873,22.94786537,brown
Dtnbp1,15.47799184,6.831147298,20.955397,32.40208721,36.35318535,30.64679326,34.09876098,29.44188284,39.09559527,50.7491747,37.78454561,30.06453758,30.85177042,29.06733065,24.80376835,24.54839138,15.37918003,14.05555137,10.91356205,10.24694249,9.269299379,5.866331582,2.427455258,3.246241482,3.306068261,7.054080885,red
Gmpr,3.090964617,1.401058251,5.964795164,5.319694795,3.721170322,10.04663707,14.77135775,25.26736384,3.654797478,4.7424523,6.153442688,25.3556884,40.78794927,43.63699934,38.04860773,41.93754385,40.1309032,45.27258854,45.92264206,53.94505598,38.23941702,44.54237983,53.32686477,1.953401,3.75483112,3.68171124,darkgreen
Nup153,46.93792013,68.11297979,72.03271777,65.2115956,79.11202484,58.28631717,52.58991125,43.0643025,75.71104854,57.80094024,39.62134025,28.22117798,21.9879677,22.16513799,20.41401983,13.73860172,13.8321259,14.84834436,22.06764541,20.4192744,20.97981114,24.87722427,40.743816,64.2907278,60.65869505,52.43457586,paleturquoise
Kdm1b,5.613928575,3.377190903,17.85217459,23.60955454,15.80344853,60.41061326,117.8264587,175.575193,22.17218293,38.45016612,343.2828975,376.5050185,293.0012573,276.7144815,254.3466505,345.5433861,381.938874,370.7371167,335.0535867,262.0284239,394.4726183,225.7972997,60.02433906,47.04452852,54.1381386,14.44925179,magenta
Dek,120.4488103,147.2922292,183.0616272,119.7461298,94.26123663,128.8554708,119.944791,96.98054149,107.1008738,49.99961069,52.34436339,52.27149324,52.22613948,44.73834945,44.00266884,25.57610052,22.09014544,25.148558,29.14595653,27.24210563,31.2665875,36.3143628,35.08165169,68.45690378,80.25130822,138.5869796,paleturquoise
Fam120a,61.19625034,46.0871001,47.77462483,34.2852763,38.98037739,53.72911743,59.77962359,65.60760632,25.64994495,93.17897471,93.61419258,93.7151293,94.100741,96.24976083,105.4589426,40.22685309,36.00340272,27.64990892,31.24445052,31.67504862,47.25713913,24.62977492,10.00509232,8.812398659,12.30507969,34.08828845,cyan
Wnk2,1.177868419,3.350283262,11.13253047,8.354880158,7.478327335,10.65272896,14.92858196,19.5180419,11.6215731,21.81215406,40.44590709,39.79453948,36.26021494,37.79607568,40.86153339,53.33580318,61.30715605,65.3675748,60.52215301,69.35043916,75.56444594,70.15222206,60.13767425,33.52146738,44.22953037,4.192422163,darkgreen
Ninj1,68.0462952,71.25765145,41.16056566,25.15814171,21.44802696,63.21463312,97.440649,113.2007395,35.15827071,57.02823917,223.5108306,222.2256168,183.7731628,185.7425666,189.5673455,227.1961034,221.1339414,236.6997394,200.7291254,247.6815777,215.8360534,276.9442528,290.59412,199.6196337,271.5607683,145.9876032,darkgreen
1110007C09Rik,34.4014974,6.205877066,8.944311632,15.00110273,12.59143357,13.50649867,18.9419364,22.96541142,19.8654996,42.47247825,45.16887385,60.61323678,75.11526019,74.24742399,69.79248235,42.34967366,35.55304127,30.11290284,19.94793604,16.4576104,14.72968411,8.835656729,6.616472038,0.222495746,5.71080008,0.3893289,cyan
Susd3,0.725699391,0.021313328,0.771176783,0.782628833,0.526385129,3.167658151,4.240923873,4.68171253,0.925100346,1.073966599,0.878286181,1.235403915,1.2149544,1.115219475,0.851482896,4.697599015,14.84939788,28.82945141,37.08596712,45.25662581,23.62159303,39.76883982,61.07627845,110.5838071,98.74794711,22.61430811,green
Ippk,7.908017588,13.75227433,15.80806717,24.70526131,25.57297341,22.54320598,25.55669837,33.360752,31.2755559,27.17843446,58.30807926,77.85538144,105.2827211,101.2102514,105.2420002,82.79921091,122.0598769,143.1107326,196.3533576,216.8053085,172.1055105,226.0186515,209.3005225,1.535809624,8.05409012,20.4192789,blue
Cenpp,24.64476473,21.16673188,27.76939388,28.86384345,30.90567185,26.40805211,24.58749226,28.82904788,28.11513375,39.14873037,44.9029209,43.34040899,40.55677994,38.27830165,39.88605358,58.99195208,65.92891214,59.78485144,48.18463226,46.19253254,42.60785835,43.09414465,32.69962706,2.874938189,4.633902512,22.13500196,white
Nol8,15.60763388,34.19246069,42.12127174,41.06318566,54.9258949,38.04991871,29.96437377,30.35086266,42.66949788,62.57837573,44.75348192,36.4760149,32.49568024,32.41118352,33.5789614,19.08758323,15.28982877,17.01613516,19.61850566,14.76101081,12.84010906,19.64614493,24.6545992,8.735525055,15.54933646,67.89878488,lightgreen
Iars,105.7158583,41.14370261,44.13116967,45.35585187,29.2715176,39.13032289,39.43627146,40.88108075,43.54611799,41.46242331,50.53626425,53.39050196,42.57628909,40.80268447,37.52847916,39.53313067,47.04554929,58.29980493,76.04821431,67.06377965,85.58410283,87.4197902,70.15635264,8.753058996,15.11582924,78.64080371,blue
Spin1,17.25116769,40.35895928,40.73191159,36.94367317,34.96723806,42.65952748,49.23450333,59.95027192,34.87645787,55.07777547,66.7146664,82.79353247,106.6120786,111.6934032,99.90501663,171.2314775,285.0871713,325.2128957,476.8631172,558.661474,423.1009717,805.7542816,1340.85875,2289.3186,2646.569172,383.9391671,green
Cks2,7.050735794,7.554699816,7.77261513,1.353314859,2.692020424,4.735564089,6.451778272,3.880327391,0.602384238,3.704856506,6.746373526,7.0161436,6.904310996,5.436106281,5.479664216,5.396932052,3.869323743,4.439519013,3.54647552,3.344530106,3.423677952,4.702632856,6.658034405,16.97179787,11.91086955,93.24544379,turquoise
Sema4d,17.02647843,46.86656666,42.86798661,17.85744862,10.38982031,10.77670171,8.186873436,7.702157349,9.735282191,10.97371924,7.299942502,8.660154443,11.76770567,10.5392915,11.62955322,5.183865483,6.815118728,7.529884593,10.61375102,13.06312815,17.20937298,12.96009007,11.22362679,58.09956514,34.39806968,9.923773328,yellow
Diras2,0.026229485,0.699389476,0.497140391,0.007061727,0,0.268208917,0.244419563,0.547864742,0.067526647,0.450287034,0.121229056,0.466327179,0.665400927,0.572174063,0.431064836,2.128368216,4.688636035,6.601070199,13.23767603,17.01234932,20.56385518,27.54131108,25.74385651,64.79847056,28.77115099,6.920875462,green
Auh,18.28257266,26.03096842,23.44905798,7.225374701,7.398045318,13.00976606,15.8563592,17.20601489,7.171358791,11.66051442,19.45524462,27.51157668,37.02556092,40.49092693,33.58109074,23.53539769,23.84434703,31.80935894,33.83408488,42.28537614,26.64455572,45.9573028,67.59371473,71.74940825,101.4980784,24.51164792,green
Nfil3,4.934102288,2.274427198,4.654326667,2.590541746,2.145089741,11.43313569,20.7220794,19.93571956,3.921381906,4.688120355,8.762553048,26.27499522,31.03792144,32.14385791,31.98932396,24.18473485,32.44309704,51.20936398,67.73936927,91.35303965,56.88640159,104.3968428,131.2977715,5.198101162,9.95593915,17.6003503,blue
Sptlc1,19.57509952,14.07857545,16.9488385,15.60426675,20.4265289,18.66283383,17.36765157,18.99991164,20.14919755,42.3399265,26.20645091,25.35546497,27.02723074,27.2449324,26.95626764,24.66466475,31.96673286,38.31553264,45.62725703,48.40627599,39.41133955,47.52394442,65.37402662,117.9248872,108.2470136,29.08147236,green
Sfxn1,52.4873285,17.83715268,8.826983639,0.800176617,0.98229877,4.957975121,5.944689556,5.886251513,0.917623057,2.578539662,4.316145601,6.699189943,8.390890858,9.030010523,10.82375705,1.82621406,0.999028343,0.64644472,0.823524011,0.456101648,0.642478821,0.262464371,0.563202284,0.013836925,0.459739637,0.530227828,salmon
Thoc3,39.8651842,56.49124065,62.91930011,77.37292457,69.85175723,55.02032257,47.53156091,44.70999162,87.4906877,47.16930127,48.01904092,41.74045714,38.21663167,37.43929578,37.95526729,38.26178037,34.20748038,35.90771065,36.94402804,39.11237094,35.45756899,36.12573813,31.87436676,6.978536508,17.29032963,88.43445343,royalblue
4833439L19Rik,40.8067221,53.55879396,60.68778231,55.37858833,41.79078453,59.47008177,65.08657085,61.28840923,36.2500938,61.08901009,88.70251493,99.83042156,82.31223173,76.66674643,69.55837151,31.39760046,16.53656107,11.58255468,8.764642558,6.273225383,6.676617364,6.565702421,4.351031544,4.550732137,11.14999098,22.8619873,grey60
Nop16,51.12247623,60.16772569,42.63530823,37.34483133,43.77245608,31.39088155,36.1673708,35.87260895,51.41158013,43.00829796,58.37514945,38.57364168,31.31494848,27.66320134,27.97710093,24.18286339,9.878884146,6.220261491,4.98841713,3.730211885,4.59657147,2.18973706,0.617337079,0.009794025,0.087433495,118.9140121,royalblue
Higd2a,148.2622174,77.44562867,78.89959081,64.11996176,63.44499305,72.11165291,74.79456405,85.24348677,67.38834613,69.7956953,112.6719759,134.8030226,112.6873355,119.9919156,131.9810701,88.35314325,64.52249716,66.9157631,55.90190413,65.90439314,44.17086453,54.60159333,54.32436141,16.08210102,29.39115517,60.45144064,midnightblue
Cltb,58.10474291,5.08954574,1.440465624,0.574372379,0.845546059,9.648756026,27.60927384,42.76841478,1.647515329,6.084696543,31.54590399,63.04050477,74.99472768,76.26698286,84.9938501,172.6113051,160.3535773,145.1727239,115.4500721,154.5694074,146.4189448,198.7032607,214.6773859,2.679498364,23.68644366,72.01998885,blue
Rnf44,72.88770297,158.8064867,133.3323297,82.15552405,74.55226688,70.94857497,67.73477031,58.43525198,72.43971991,40.87209266,35.36411804,37.18379765,33.95167468,29.63343839,30.35848621,17.4720214,14.97842745,13.33635001,15.42806112,17.30953045,19.21418876,16.02664825,14.13589092,35.39155949,38.66209268,60.66181232,lightcyan
Eif4e1b,0.130156346,0.311034235,0.212028235,0.271667357,0.127837392,0.275954967,1.874764059,17.0288081,0.113221133,0.171138526,0.789657838,6.687315099,5.789839976,5.547858476,4.691433454,579.0943602,1020.343205,1057.198871,943.2841943,921.5673306,819.3098814,758.6831031,554.9244169,71.34982539,184.9811431,115.7129391,purple
Unc5a,0.174408575,0.455015963,5.382059035,6.009644961,4.125525532,1.938762387,2.433546746,3.039687778,8.259593269,6.982296134,4.057540542,4.161273879,4.531056451,4.813473626,5.254476061,3.531049221,5.686954079,9.644152652,13.09432086,21.4453612,16.58866,24.34621552,31.30532139,67.1158323,40.78096364,0.851696478,green
Uimc1,15.22567119,7.902004764,17.40798761,60.29804783,91.0562374,50.82013109,37.73375051,45.58610288,87.94074575,68.61291425,35.50645603,24.07714666,22.92247648,19.36381787,18.35371113,24.04305681,15.03824941,13.46307677,10.88216846,8.168537903,7.814262982,10.96269438,15.44614408,0.082775723,0.478366055,9.689644058,black
Rab24,38.49634899,64.36460433,67.92325819,60.45484686,58.0183743,41.3156625,38.75022247,33.44432034,50.02822447,62.36442649,40.72913328,26.44330786,23.02220105,18.62962537,21.5314467,17.77061749,13.87524904,10.08482406,7.219931699,5.192820396,6.348672947,3.155847452,0.750918862,0.166233935,0.773075368,23.54209346,brown
Prelid1,150.3356682,104.5155032,67.6206544,33.33743458,31.38365492,48.28771525,69.06613358,69.26535826,29.84929299,33.29087649,66.45509677,59.23920599,66.91020823,58.09723352,73.05484511,68.33327718,31.93740156,24.3100398,18.04374677,17.96442508,18.13223125,17.79138185,14.74426695,3.506714064,14.20328754,70.95803807,pink
Grk6,36.62688777,50.31957125,28.19464752,13.87278244,13.51371891,23.76986841,24.89902552,18.48440855,4.685980427,18.44369773,14.85725274,15.44775105,14.94345412,15.0765957,14.98317158,9.576221337,6.060299764,4.867546508,5.506210497,4.650568752,6.121678417,2.744418467,0.526421585,0.25538386,0.475899013,7.136869543,brown
Prr7,2.924335617,0.563203721,2.218156084,3.145323189,2.575806292,3.585040176,4.924219585,5.03952705,1.669427835,4.727560797,4.763018413,7.251105794,10.3356446,9.063517442,9.29943494,9.512483314,9.97533733,11.89251725,13.84687632,25.47838952,26.27657094,32.31545762,70.32438885,205.043909,115.0543837,7.718663112,green
Ddx41,51.90795488,64.66737924,44.45553437,29.02091047,38.47857939,41.93845352,43.96686162,44.2108823,28.3155284,49.21098662,68.69379359,65.74841448,54.59620259,51.99978671,49.24368823,72.93952584,68.96858407,69.04554821,59.27775936,64.92702457,51.90974274,53.29934868,38.06206155,0.406443902,9.949072642,44.37633537,magenta
Fam193b,39.99079304,25.70533544,28.12988971,34.50896879,43.15318468,31.14446987,31.60168101,33.50322235,37.00523076,55.86200866,39.44295311,38.62671065,37.88142077,37.70213561,36.76955113,27.76142503,16.78297337,12.03835745,10.38614876,11.83665486,12.07315065,9.260495063,2.902225561,0.180168225,0.788059914,4.135915989,red
Tmed9,103.6095899,108.9623577,114.0409304,99.40504151,83.94595732,114.2561235,115.207817,116.7386436,86.53127322,124.0997401,140.5463947,110.8195889,103.4068152,101.9025519,103.0064404,194.0866074,178.4779671,150.4308928,128.3833936,126.9725234,110.1812851,117.3925963,117.3141815,154.2954749,138.480576,151.3607745,purple
Caml,16.09399323,19.87785282,11.74638037,11.72245743,12.23018431,19.29182635,23.43499548,20.68518384,10.3555731,21.27651384,20.01546834,19.58054203,22.49046082,26.53291362,27.17452319,35.39119283,34.40655036,38.95163925,38.40074694,40.47470358,28.83483927,33.71581244,31.56944603,1.700679015,4.129068428,67.06919573,darkorange
Ddx46,31.10823771,40.2047128,47.98694048,48.70530806,35.66527224,46.98199367,46.08060486,47.31468562,42.40468117,33.85274245,50.37640734,56.48004261,48.92095051,44.40428332,44.09712812,41.48156518,41.90865934,41.23871301,44.00193602,38.99740341,43.62800579,35.88353421,33.71367914,19.24105879,20.8642114,65.17053369,royalblue
Pcbd2,14.6770958,14.22301062,30.77038465,59.47642031,36.09747416,33.58591149,29.48823951,48.2287741,42.56253959,28.37643697,35.78864567,69.04301623,78.77463751,84.43853331,83.18844346,113.7641209,127.1232088,120.0126597,116.332806,121.9232565,124.473693,154.1620247,123.247919,2.531440234,54.89426411,9.251730165,darkgreen
H2afy,121.2585786,350.0705521,297.8903186,153.798602,105.1321386,150.5709815,146.1406601,126.4095639,138.8592656,121.5423896,173.5456015,173.7302556,144.2171574,135.7069876,137.9711647,54.92577531,28.4375274,20.80188154,14.93631159,10.45804035,14.55496501,8.551413286,7.600953969,0.843690379,1.195057174,3.44614833,brown
Slc25a48,0.691838063,0.233727945,0.224900018,0.10358115,0.08411635,0.934992557,2.190567257,6.148773989,0.013169702,0.209353304,3.408544883,7.809732505,11.68762869,12.74825218,18.44488991,79.52268346,122.1995419,171.0883264,182.8122819,229.7452116,177.8391084,189.5386649,164.7677796,10.74050671,34.97126564,17.41573377,blue
Hnrnpa0,227.2631018,213.2733013,230.7281938,128.6381704,106.9715074,135.4367856,138.4946042,116.5203157,86.06316243,62.60561608,82.8005107,86.5106471,80.02441091,77.22820731,78.16540521,43.63844464,46.02049348,40.98442009,44.86068994,47.12986052,62.74589269,28.41367359,30.68113421,101.3237531,82.89152538,133.9965654,pink
Ubqln1,79.78597567,89.03241327,94.53412344,65.45702409,46.74626071,58.43509335,59.14542643,55.10188728,59.79434341,50.02287203,57.16157185,50.98511981,51.40770821,52.59407012,49.34792047,43.99897891,50.21655244,57.45915245,79.11955645,102.5618817,99.52307609,131.48226,202.9373231,525.6578823,389.5727024,126.9678128,yellow
Gkap1,11.95463579,40.69522464,41.53753709,51.5741921,64.13832702,53.48033465,60.11780297,67.50952893,68.07267609,100.5609763,125.306522,124.5970643,129.5839194,131.203237,151.1455499,124.5409327,140.5126376,147.8690067,126.2288932,111.9027348,115.0444262,119.5781742,87.56080346,6.66608101,26.2876934,28.001243,magenta
Mir6369,41.00796982,39.24081102,64.96987999,6.543069969,16.14110301,3.261414654,1.981989801,1.019948326,9.067995778,21.58388501,4.394560957,4.194569685,6.568745075,2.625790863,4.150808938,0,0.931814283,0,2.248272674,2.543700243,4.057236974,1.995620514,0,0,0,45.28980295,tan
